x Distance [mm]	Height [cm]
 1489.940 	 6.685 
 1490.130 	 6.689 
 1490.315 	 6.694 
 1490.505 	 6.699 
 1490.690 	 6.700 
 1490.880 	 6.703 
 1491.070 	 6.704 
 1491.255 	 6.708 
 1491.445 	 6.713 
 1491.630 	 6.726 
 1491.820 	 6.733 
 1492.010 	 6.738 
 1492.195 	 6.738 
 1492.385 	 6.743 
 1492.570 	 6.743 
 1492.760 	 6.743 
 1492.950 	 6.739 
 1493.135 	 6.738 
 1493.325 	 6.738 
 1493.510 	 6.734 
 1493.700 	 6.738 
 1493.890 	 6.734 
 1494.075 	 6.729 
 1494.265 	 6.733 
 1494.450 	 6.729 
 1494.640 	 6.720 
 1494.830 	 6.723 
 1495.015 	 6.728 
 1495.205 	 6.729 
 1495.390 	 6.729 
 1495.580 	 6.733 
 1495.770 	 6.738 
 1495.955 	 6.738 
 1496.145 	 6.738 
 1496.330 	 6.734 
 1496.520 	 6.733 
 1496.710 	 6.737 
 1496.895 	 6.734 
 1497.085 	 6.729 
 1497.270 	 6.720 
 1497.460 	 6.710 
 1497.650 	 6.705 
 1497.835 	 6.700 
 1498.025 	 6.691 
 1498.210 	 6.689 
 1498.400 	 6.681 
 1498.590 	 6.676 
 1498.775 	 6.675 
 1498.965 	 6.663 
 1499.150 	 6.656 
 1499.340 	 6.643 
 1499.530 	 6.633 
 1499.715 	 6.622 
 1499.905 	 6.617 
 1500.090 	 6.616 
 1500.280 	 6.612 
 1500.470 	 6.611 
 1500.655 	 6.611 
 1500.845 	 6.615 
 1501.030 	 6.616 
 1501.220 	 6.612 
 1501.410 	 6.607 
 1501.595 	 6.606 
 1501.785 	 6.595 
 1501.970 	 6.592 
 1502.160 	 6.585 
 1502.350 	 6.578 
 1502.535 	 6.573 
 1502.725 	 6.564 
 1502.910 	 6.562 
 1503.100 	 6.562 
 1503.290 	 6.558 
 1503.475 	 6.553 
 1503.665 	 6.552 
 1503.850 	 6.539 
 1504.040 	 6.534 
 1504.230 	 6.514 
 1504.415 	 6.460 
 1504.605 	 6.413 
 1504.790 	 6.336 
 1504.980 	 6.268 
 1505.170 	 6.220 
 1505.355 	 6.160 
 1505.545 	 6.109 
 1505.730 	 6.048 
 1505.920 	 6.045 
 1506.110 	 6.064 
 1506.295 	 6.144 
 1506.485 	 6.296 
 1506.670 	 6.607 
 1506.860 	 6.685 
 1507.050 	 6.772 
 1507.235 	 6.801 
 1507.425 	 6.809 
 1507.610 	 6.816 
 1507.800 	 6.800 
 1507.990 	 6.816 
 1508.175 	 7.386 
 1508.365 	 9.486 
 1508.550 	 9.615 
 1508.740 	 9.619 
 1508.930 	 9.622 
 1509.115 	 9.624 
 1509.305 	 9.619 
 1509.490 	 9.624 
 1509.680 	 9.619 
 1509.870 	 9.620 
 1510.055 	 9.623 
 1510.245 	 9.619 
 1510.430 	 9.620 
 1510.620 	 9.623 
 1510.810 	 8.957 
 1510.995 	 7.131 
 1511.185 	 7.830 
 1511.370 	 9.619 
 1511.560 	 8.981 
 1511.750 	 7.304 
 1511.935 	 7.325 
 1512.125 	 7.444 
 1512.310 	 7.474 
 1512.500 	 7.518 
 1512.690 	 7.554 
 1512.875 	 7.600 
 1513.065 	 7.618 
 1513.250 	 7.636 
 1513.440 	 7.671 
 1513.630 	 7.689 
 1513.815 	 7.711 
 1514.005 	 7.748 
 1514.190 	 7.763 
 1514.380 	 7.775 
 1514.570 	 7.796 
 1514.755 	 7.826 
 1514.945 	 7.850 
 1515.130 	 7.873 
 1515.320 	 7.920 
 1515.510 	 8.016 
 1515.695 	 8.059 
 1515.885 	 8.080 
 1516.070 	 9.615 
 1516.260 	 9.619 
 1516.450 	 7.844 
 1516.635 	 7.787 
 1516.825 	 7.809 
 1517.010 	 7.820 
 1517.200 	 7.832 
 1517.390 	 7.834 
 1517.575 	 7.842 
 1517.765 	 7.843 
 1517.950 	 7.846 
 1518.140 	 7.836 
 1518.330 	 7.819 
 1518.515 	 7.833 
 1518.705 	 7.836 
 1518.890 	 7.829 
 1519.080 	 7.815 
 1519.270 	 7.799 
 1519.455 	 7.802 
 1519.645 	 7.797 
 1519.830 	 7.791 
 1520.020 	 7.773 
 1520.210 	 7.773 
 1520.395 	 7.785 
 1520.585 	 7.806 
 1520.770 	 7.818 
 1520.960 	 7.833 
 1521.150 	 7.840 
 1521.335 	 7.847 
 1521.525 	 7.852 
 1521.710 	 7.852 
 1521.900 	 7.852 
 1522.090 	 7.852 
 1522.275 	 7.852 
 1522.465 	 7.856 
 1522.650 	 7.856 
 1522.840 	 7.856 
 1523.030 	 7.856 
 1523.215 	 7.852 
 1523.405 	 7.856 
 1523.590 	 7.856 
 1523.780 	 7.856 
 1523.970 	 7.856 
 1524.155 	 7.856 
 1524.345 	 7.856 
 1524.530 	 7.852 
 1524.720 	 7.856 
 1524.910 	 7.856 
 1525.095 	 7.856 
 1525.285 	 7.861 
 1525.470 	 7.861 
 1525.660 	 7.861 
 1525.850 	 7.861 
 1526.035 	 7.861 
 1526.225 	 7.861 
 1526.410 	 7.861 
 1526.600 	 7.861 
 1526.790 	 7.861 
 1526.975 	 7.861 
 1527.165 	 7.861 
 1527.350 	 7.861 
 1527.540 	 7.857 
 1527.730 	 7.861 
 1527.915 	 7.861 
 1528.105 	 7.861 
 1528.290 	 7.861 
 1528.480 	 7.866 
 1528.670 	 7.862 
 1528.855 	 7.866 
 1529.045 	 7.866 
 1529.230 	 7.866 
 1529.420 	 7.866 
 1529.610 	 7.871 
 1529.795 	 7.871 
 1529.985 	 7.876 
 1530.170 	 7.872 
 1530.360 	 7.876 
 1530.550 	 7.880 
 1530.735 	 7.895 
 1530.925 	 7.909 
 1531.110 	 7.929 
 1531.300 	 7.929 
 1531.490 	 7.898 
 1531.675 	 7.825 
 1531.865 	 7.777 
 1532.050 	 7.769 
 1532.240 	 7.787 
 1532.430 	 7.806 
 1532.615 	 7.831 
 1532.805 	 7.841 
 1532.990 	 7.852 
 1533.180 	 7.856 
 1533.370 	 7.862 
 1533.555 	 7.866 
 1533.745 	 7.866 
 1533.930 	 7.866 
 1534.120 	 7.871 
 1534.310 	 7.871 
 1534.495 	 7.871 
 1534.685 	 7.871 
 1534.870 	 7.871 
 1535.060 	 7.871 
 1535.250 	 7.866 
 1535.435 	 7.871 
 1535.625 	 7.876 
 1535.810 	 7.876 
 1536.000 	 7.876 
 1536.190 	 7.876 
 1536.375 	 7.876 
 1536.565 	 7.871 
 1536.750 	 7.876 
 1536.940 	 7.876 
 1537.130 	 7.876 
 1537.315 	 7.876 
 1537.505 	 7.876 
 1537.690 	 7.876 
 1537.880 	 7.876 
 1538.070 	 7.876 
 1538.255 	 7.876 
 1538.445 	 7.876 
 1538.630 	 7.876 
 1538.820 	 7.871 
 1539.010 	 7.876 
 1539.195 	 7.871 
 1539.385 	 7.881 
 1539.570 	 7.881 
 1539.760 	 7.881 
 1539.950 	 7.885 
 1540.135 	 7.876 
 1540.325 	 7.881 
 1540.510 	 7.880 
 1540.700 	 7.876 
 1540.890 	 7.881 
 1541.075 	 7.881 
 1541.265 	 7.886 
 1541.450 	 7.890 
 1541.640 	 7.886 
 1541.830 	 7.886 
 1542.015 	 7.891 
 1542.205 	 7.891 
 1542.390 	 7.901 
 1542.580 	 7.917 
 1542.770 	 7.935 
 1542.955 	 7.960 
 1543.145 	 7.979 
 1543.330 	 7.968 
 1543.520 	 7.933 
 1543.710 	 7.868 
 1543.895 	 7.804 
 1544.085 	 7.799 
 1544.270 	 7.818 
 1544.460 	 7.834 
 1544.650 	 7.853 
 1544.835 	 7.863 
 1545.025 	 7.873 
 1545.210 	 7.878 
 1545.400 	 7.881 
 1545.590 	 7.882 
 1545.775 	 7.884 
 1545.965 	 7.883 
 1546.150 	 7.887 
 1546.340 	 7.891 
 1546.530 	 7.889 
 1546.715 	 7.886 
 1546.905 	 7.887 
 1547.090 	 7.890 
 1547.280 	 7.886 
 1547.470 	 7.887 
 1547.655 	 7.891 
 1547.845 	 7.891 
 1548.030 	 7.889 
 1548.220 	 7.887 
 1548.410 	 7.891 
 1548.595 	 7.891 
 1548.785 	 7.891 
 1548.970 	 7.892 
 1549.160 	 7.895 
 1549.350 	 7.891 
 1549.535 	 7.891 
 1549.725 	 7.889 
 1549.910 	 7.889 
 1550.100 	 7.896 
 1550.290 	 7.896 
 1550.475 	 7.896 
 1550.665 	 7.896 
 1550.850 	 7.896 
 1551.040 	 7.899 
 1551.230 	 7.896 
 1551.415 	 7.896 
 1551.605 	 7.896 
 1551.790 	 7.896 
 1551.980 	 7.897 
 1552.170 	 7.899 
 1552.355 	 7.896 
 1552.545 	 7.896 
 1552.730 	 7.896 
 1552.920 	 7.896 
 1553.110 	 7.900 
 1553.295 	 7.900 
 1553.485 	 7.902 
 1553.670 	 7.905 
 1553.860 	 7.905 
 1554.050 	 7.907 
 1554.235 	 7.914 
 1554.425 	 7.930 
 1554.610 	 7.950 
 1554.800 	 7.979 
 1554.990 	 8.002 
 1555.175 	 8.014 
 1555.365 	 8.020 
 1555.550 	 8.012 
 1555.740 	 7.971 
 1555.930 	 7.926 
 1556.115 	 7.902 
 1556.305 	 7.890 
 1556.490 	 7.884 
 1556.680 	 7.885 
 1556.870 	 7.896 
 1557.055 	 7.896 
 1557.245 	 7.897 
 1557.430 	 7.898 
 1557.620 	 7.897 
 1557.810 	 7.900 
 1557.995 	 7.900 
 1558.185 	 7.902 
 1558.370 	 7.903 
 1558.560 	 7.903 
 1558.750 	 7.905 
 1558.935 	 7.905 
 1559.125 	 7.904 
 1559.310 	 7.902 
 1559.500 	 7.905 
 1559.690 	 7.901 
 1559.875 	 7.895 
 1560.065 	 7.902 
 1560.250 	 7.905 
 1560.440 	 7.905 
 1560.630 	 7.904 
 1560.815 	 7.900 
 1561.005 	 7.903 
 1561.190 	 7.910 
 1561.380 	 7.909 
 1561.570 	 7.905 
 1561.755 	 7.904 
 1561.945 	 7.903 
 1562.130 	 7.910 
 1562.320 	 7.910 
 1562.510 	 7.910 
 1562.695 	 7.910 
 1562.885 	 7.911 
 1563.070 	 7.914 
 1563.260 	 7.912 
 1563.450 	 7.914 
 1563.635 	 7.910 
 1563.825 	 7.910 
 1564.010 	 7.910 
 1564.200 	 7.910 
 1564.390 	 7.910 
 1564.575 	 7.909 
 1564.765 	 7.906 
 1564.950 	 7.910 
 1565.140 	 7.910 
 1565.330 	 7.911 
 1565.515 	 7.914 
 1565.705 	 7.911 
 1565.890 	 7.916 
 1566.080 	 7.926 
 1566.270 	 7.931 
 1566.455 	 7.943 
 1566.645 	 7.960 
 1566.830 	 7.965 
 1567.020 	 7.967 
 1567.210 	 7.951 
 1567.395 	 7.937 
 1567.585 	 7.927 
 1567.770 	 7.914 
 1567.960 	 7.910 
 1568.150 	 7.910 
 1568.335 	 7.904 
 1568.525 	 7.900 
 1568.710 	 7.900 
 1568.900 	 7.898 
 1569.090 	 7.886 
 1569.275 	 7.869 
 1569.465 	 7.850 
 1569.650 	 7.822 
 1569.840 	 7.799 
 1570.030 	 7.781 
 1570.215 	 7.765 
 1570.405 	 7.731 
 1570.590 	 7.672 
 1570.780 	 7.628 
 1570.970 	 7.613 
 1571.155 	 7.614 
 1571.345 	 7.601 
 1571.530 	 7.600 
 1571.720 	 7.610 
 1571.910 	 7.604 
 1572.095 	 7.606 
 1572.285 	 7.599 
 1572.470 	 7.603 
 1572.660 	 7.603 
 1572.850 	 7.605 
 1573.035 	 7.613 
 1573.225 	 7.617 
 1573.410 	 7.612 
 1573.600 	 7.614 
 1573.790 	 7.617 
 1573.975 	 7.616 
 1574.165 	 7.611 
 1574.350 	 7.601 
 1574.540 	 7.600 
 1574.730 	 7.606 
 1574.915 	 7.596 
 1575.105 	 7.542 
 1575.290 	 7.279 
 1575.480 	 6.985 
 1575.670 	 6.715 
 1575.855 	 6.400 
 1576.045 	 6.420 
 1576.230 	 6.433 
 1576.420 	 6.440 
 1576.610 	 6.436 
 1576.795 	 6.436 
 1576.985 	 6.440 
 1577.170 	 6.439 
 1577.360 	 6.436 
 1577.550 	 6.436 
 1577.735 	 6.434 
 1577.925 	 6.431 
 1578.110 	 6.431 
 1578.300 	 6.431 
 1578.490 	 6.429 
 1578.675 	 6.424 
 1578.865 	 6.421 
 1579.050 	 6.422 
 1579.240 	 6.425 
 1579.430 	 6.420 
 1579.615 	 6.417 
 1579.805 	 6.421 
 1579.990 	 6.420 
 1580.180 	 6.416 
 1580.370 	 6.417 
 1580.555 	 6.421 
 1580.745 	 6.421 
 1580.930 	 6.421 
 1581.120 	 6.420 
 1581.310 	 6.417 
 1581.495 	 6.420 
 1581.685 	 6.414 
 1581.870 	 6.410 
 1582.060 	 6.406 
 1582.250 	 6.405 
 1582.435 	 6.404 
 1582.625 	 6.404 
 1582.810 	 6.401 
 1583.000 	 6.398 
 1583.190 	 6.394 
 1583.375 	 6.398 
 1583.565 	 6.401 
 1583.750 	 6.397 
 1583.940 	 6.401 
 1584.130 	 6.401 
 1584.315 	 6.397 
 1584.505 	 6.401 
 1584.690 	 6.401 
 1584.880 	 6.401 
 1585.070 	 6.401 
 1585.255 	 6.401 
 1585.445 	 6.398 
 1585.630 	 6.401 
 1585.820 	 6.404 
 1586.010 	 6.401 
 1586.195 	 6.401 
 1586.385 	 6.396 
 1586.570 	 6.396 
 1586.760 	 6.396 
 1586.950 	 6.396 
 1587.135 	 6.396 
 1587.325 	 6.396 
 1587.510 	 6.394 
 1587.700 	 6.392 
 1587.890 	 6.389 
 1588.075 	 6.387 
 1588.265 	 6.389 
 1588.450 	 6.392 
 1588.640 	 6.390 
 1588.830 	 6.387 
 1589.015 	 6.387 
 1589.205 	 6.386 
 1589.390 	 6.382 
 1589.580 	 6.392 
 1589.770 	 6.387 
 1589.955 	 6.383 
 1590.145 	 6.383 
 1590.330 	 6.383 
 1590.520 	 6.382 
 1590.710 	 6.382 
 1590.895 	 6.382 
 1591.085 	 6.379 
 1591.270 	 6.377 
